Product_ID;Suppliercode;Category;Category_Name;Quantity;Supplier_ID;Distance;Day_of_Costumer_Order;Week_name;Month_of_Costumer_Order;Month;Year;Day_DataDDT;Day_of_week_DataDDT;Month_DataDDT;Year_DataDDT;Supplier_Lead_Time;Total_Lead_Time,
173;1837;W;Heavy items;300;1;245,0108;29;Monday;1;JANUARY;2018;31;4;1;2018;2;8
174;1837;W;Heavy items;540;1;245,0108;29;Monday;1;JANUARY;2018;31;4;1;2018;2;8
175;1837;W;Heavy items;2000;1;245,0108;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
175;1837;W;Heavy items;1500;1;245,0108;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
90;1837;W;Heavy items;1200;1;245,0108;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
90;1837;W;Heavy items;600;1;245,0108;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
175;1837;W;Heavy items;500;1;245,0108;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
72;3687;N;Nutritional;180;2;452,7476;30;Tuesday;1;JANUARY;2018;1;5;2;2018;2;7
176;499;N;Nutritional;280;8;154,9403;1;Thursday;2;FEBRUARY;2018;2;6;2;2018;1;5
177;499;N;Nutritional;1000;8;154,9403;1;Thursday;2;FEBRUARY;2018;2;6;2;2018;1;5
178;499;N;Nutritional;624;8;154,9403;1;Thursday;2;FEBRUARY;2018;2;6;2;2018;1;5
178;499;N;Nutritional;432;8;154,9403;1;Thursday;2;FEBRUARY;2018;2;6;2;2018;1;5
179;499;N;Nutritional;1584;8;154,9403;1;Thursday;2;FEBRUARY;2018;2;6;2;2018;1;5
180;1600;V;Dialysis;100;12;69,808;30;Tuesday;1;JANUARY;2018;2;6;2;2018;3;7
135;1600;V;Dialysis;800;12;69,808;19;Friday;1;JANUARY;2018;2;6;2;2018;14;18
181;3357;N;Nutritional;120;6;71,4237;29;Monday;1;JANUARY;2018;31;4;1;2018;2;8
181;3357;N;Nutritional;132;6;71,4237;29;Monday;1;JANUARY;2018;31;4;1;2018;2;8
182;3357;N;Nutritional;120;6;71,4237;29;Monday;1;JANUARY;2018;31;4;1;2018;2;8
183;2015;A;Antiblastic/tumoral;840;11;149,3641;1;Thursday;2;FEBRUARY;2018;1;5;2;2018;0;5
184;3006;A;Antiblastic/tumoral;720;9;155,6913;1;Thursday;2;FEBRUARY;2018;1;5;2;2018;0;5
102;3006;A;Antiblastic/tumoral;300;9;155,6913;31;Wednesday;1;JANUARY;2018;31;4;1;2018;0;6
185;3006;A;Antiblastic/tumoral;100;9;155,6913;31;Wednesday;1;JANUARY;2018;31;4;1;2018;0;6
186;1753;X; Toxic;200;58;374,7495;30;Tuesday;1;JANUARY;2018;5;2;2;2018;6;7
187;1741;D;Diagnostic;4000;39;115,2781;19;Friday;1;JANUARY;2018;31;4;1;2018;12;19
188;1741;D;Diagnostic;500;39;115,2781;16;Tuesday;1;JANUARY;2018;31;4;1;2018;15;22
188;1741;D;Diagnostic;500;39;115,2781;30;Tuesday;1;JANUARY;2018;31;4;1;2018;1;8
189;1973;X; Toxic;160;41;146,9018;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;5
124;2433;D;Diagnostic;720;15;110,0216;16;Tuesday;1;JANUARY;2018;2;6;2;2018;17;22
124;2433;D;Diagnostic;240;15;110,0216;16;Tuesday;1;JANUARY;2018;2;6;2;2018;17;22
83;2433;W;Heavy items;800;15;110,0216;12;Friday;1;JANUARY;2018;5;2;2;2018;24;26
83;2433;W;Heavy items;480;15;110,0216;12;Friday;1;JANUARY;2018;5;2;2;2018;24;26
83;2433;W;Heavy items;160;15;110,0216;12;Friday;1;JANUARY;2018;5;2;2;2018;24;26
83;2433;W;Heavy items;320;15;110,0216;12;Friday;1;JANUARY;2018;5;2;2;2018;24;26
190;2547;N;Nutritional;1276;22;174,2818;6;Tuesday;2;FEBRUARY;2018;6;3;2;2018;0;2
190;2547;N;Nutritional;324;22;174,2818;6;Tuesday;2;FEBRUARY;2018;6;3;2;2018;0;2
111;1741;D;Diagnostic;4000;39;115,2781;2;Friday;2;FEBRUARY;2018;6;3;2;2018;4;6
191;3687;N;Nutritional;288;2;452,7476;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;6
191;3687;N;Nutritional;784;2;452,7476;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;6
5;3317;V;Dialysis;600;4;426,1771;6;Tuesday;2;FEBRUARY;2018;6;3;2;2018;0;2
192;2134;V;Dialysis;360;59;164,4091;5;Monday;2;FEBRUARY;2018;6;3;2;2018;1;3
193;3768;D;Diagnostic;1200;60;415,704;26;Friday;1;JANUARY;2018;6;3;2;2018;11;13
103;3006;A;Antiblastic/tumoral;300;9;155,6913;5;Monday;2;FEBRUARY;2018;5;2;2;2018;0;3
194;3076;V;Dialysis;400;53;115,2015;22;Monday;1;JANUARY;2018;6;3;2;2018;15;17
53;499;N;Nutritional;624;8;154,9403;6;Tuesday;2;FEBRUARY;2018;7;4;2;2018;1;3
53;499;N;Nutritional;312;8;154,9403;6;Tuesday;2;FEBRUARY;2018;7;4;2;2018;1;3
53;499;N;Nutritional;304;8;154,9403;6;Tuesday;2;FEBRUARY;2018;7;4;2;2018;1;3
54;499;N;Nutritional;540;8;154,9403;6;Tuesday;2;FEBRUARY;2018;6;3;2;2018;0;3
34;499;N;Nutritional;840;8;154,9403;6;Tuesday;2;FEBRUARY;2018;6;3;2;2018;0;3
195;499;N;Nutritional;800;8;154,9403;1;Thursday;2;FEBRUARY;2018;8;5;2;2018;7;8
123;2433;W;Heavy items;800;15;110,0216;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;7
123;2433;W;Heavy items;400;15;110,0216;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;7
124;2433;D;Diagnostic;720;15;110,0216;6;Tuesday;2;FEBRUARY;2018;7;4;2;2018;1;3
46;2689;D;Diagnostic;1200;21;320,0544;12;Friday;1;JANUARY;2018;7;4;2;2018;26;28
196;2689;D;Diagnostic;1200;21;320,0544;31;Wednesday;1;JANUARY;2018;7;4;2;2018;7;9
61;4491;X; Toxic;1440;28;140,8797;6;Tuesday;2;FEBRUARY;2018;8;5;2;2018;2;3
197;4491;X; Toxic;156;28;140,8797;6;Tuesday;2;FEBRUARY;2018;8;5;2;2018;2;3
198;1741;D;Diagnostic;4000;39;115,2781;5;Monday;2;FEBRUARY;2018;7;4;2;2018;2;4
112;1741;D;Diagnostic;500;39;115,2781;1;Thursday;2;FEBRUARY;2018;7;4;2;2018;6;11
199;1600;V;Dialysis;500;12;69,808;5;Monday;2;FEBRUARY;2018;7;4;2;2018;2;7
200;1600;V;Dialysis;1000;12;69,808;5;Monday;2;FEBRUARY;2018;7;4;2;2018;2;7
200;1600;V;Dialysis;4000;12;69,808;5;Monday;2;FEBRUARY;2018;7;4;2;2018;2;7
79;3150;V;Dialysis;256;5;59,576;2;Friday;2;FEBRUARY;2018;5;2;2;2018;3;10
201;3150;V;Dialysis;100;5;59,576;5;Monday;2;FEBRUARY;2018;6;3;2;2018;1;7
108;2033;X; Toxic;100;44;154,7244;2;Friday;2;FEBRUARY;2018;8;5;2;2018;6;10
202;3083;N;Nutritional;900;61;127,3356;8;Thursday;2;FEBRUARY;2018;8;5;2;2018;0;4
203;3361;N;Nutritional;240;62;231,7867;6;Tuesday;2;FEBRUARY;2018;7;4;2;2018;1;6
40;204;D;Diagnostic;210;19;157,7225;8;Thursday;2;FEBRUARY;2018;9;6;2;2018;1;4
39;204;D;Diagnostic;150;19;157,7225;8;Thursday;2;FEBRUARY;2018;9;6;2;2018;1;4
37;204;D;Diagnostic;100;19;157,7225;8;Thursday;2;FEBRUARY;2018;9;6;2;2018;1;4
41;204;D;Diagnostic;250;19;157,7225;8;Thursday;2;FEBRUARY;2018;9;6;2;2018;1;4
204;119;D;Diagnostic;1008;63;164,0054;7;Wednesday;2;FEBRUARY;2018;8;5;2;2018;1;5
205;1837;W;Heavy items;1200;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
205;1837;W;Heavy items;2700;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
205;1837;W;Heavy items;600;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
206;1837;W;Heavy items;900;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
205;1837;W;Heavy items;1500;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
207;1837;W;Heavy items;600;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
208;1837;V;Dialysis;128;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
208;1837;V;Dialysis;192;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
8;1837;W;Heavy items;196;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
8;1837;W;Heavy items;212;1;245,0108;5;Monday;2;FEBRUARY;2018;9;6;2;2018;4;8
209;62;W;Heavy items;300;16;215,3907;1;Thursday;2;FEBRUARY;2018;9;6;2;2018;8;12
210;2689;D;Diagnostic;1200;21;320,0544;7;Wednesday;2;FEBRUARY;2018;12;2;2;2018;5;6
211;6409;D;Diagnostic;200;64;267,7549;6;Tuesday;2;FEBRUARY;2018;12;2;2;2018;6;7
212;6409;D;Diagnostic;200;64;267,7549;6;Tuesday;2;FEBRUARY;2018;12;2;2;2018;6;7
213;1741;D;Diagnostic;5500;39;115,2781;7;Wednesday;2;FEBRUARY;2018;8;5;2;2018;1;6
214;2015;A;Antiblastic/tumoral;100;11;149,3641;8;Thursday;2;FEBRUARY;2018;9;6;2;2018;1;5
19;1907;A;Antiblastic/tumoral;100;10;147,4955;9;Friday;2;FEBRUARY;2018;12;2;2;2018;3;4
42;1837;A;Antiblastic/tumoral;1000;1;245,0108;9;Friday;2;FEBRUARY;2018;12;2;2;2018;3;4
86;1837;A;Antiblastic/tumoral;120;1;245,0108;9;Friday;2;FEBRUARY;2018;12;2;2;2018;3;4
215;2689;D;Diagnostic;1200;21;320,0544;12;Monday;2;FEBRUARY;2018;12;2;2;2018;0;1
64;5497;N;Nutritional;1200;30;184,3942;9;Friday;2;FEBRUARY;2018;12;2;2;2018;3;4
216;1573;W;Heavy items;600;33;159,4121;6;Tuesday;2;FEBRUARY;2018;8;5;2;2018;2;7
216;1573;W;Heavy items;140;33;159,4121;6;Tuesday;2;FEBRUARY;2018;8;5;2;2018;2;7
216;1573;W;Heavy items;160;33;159,4121;6;Tuesday;2;FEBRUARY;2018;8;5;2;2018;2;7
115;1573;W;Heavy items;800;33;159,4121;6;Tuesday;2;FEBRUARY;2018;9;6;2;2018;3;7
217;3076;V;Dialysis;5000;53;115,2015;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
218;1535;X; Toxic;204;65;220,3941;9;Friday;2;FEBRUARY;2018;13;3;2;2018;4;5
219;1535;X; Toxic;300;65;220,3941;9;Friday;2;FEBRUARY;2018;13;3;2;2018;4;5
220;1535;X; Toxic;1296;65;220,3941;9;Friday;2;FEBRUARY;2018;13;3;2;2018;4;5
221;1526;D;Diagnostic;100;66;182,008;25;Thursday;1;JANUARY;2018;12;2;2;2018;18;20
222;5847;A;Antiblastic/tumoral;200;67;150,0244;9;Friday;2;FEBRUARY;2018;9;6;2;2018;0;5
223;3006;A;Antiblastic/tumoral;200;9;155,6913;12;Monday;2;FEBRUARY;2018;12;2;2;2018;0;2
193;3768;D;Diagnostic;2400;60;415,704;6;Tuesday;2;FEBRUARY;2018;12;2;2;2018;6;8
224;2506;X; Toxic;312;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
225;2506;X; Toxic;960;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
226;2506;X; Toxic;528;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
227;2506;X; Toxic;500;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
227;2506;X; Toxic;400;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
225;2506;X; Toxic;100;29;118,7469;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
228;5458;D;Diagnostic;400;3;169,9651;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;2
229;2433;W;Heavy items;160;15;110,0216;13;Tuesday;2;FEBRUARY;2018;13;3;2;2018;0;2
230;2433;W;Heavy items;160;15;110,0216;13;Tuesday;2;FEBRUARY;2018;13;3;2;2018;0;2
231;2433;W;Heavy items;300;15;110,0216;12;Monday;2;FEBRUARY;2018;12;2;2;2018;0;3
232;2433;W;Heavy items;800;15;110,0216;6;Tuesday;2;FEBRUARY;2018;12;2;2;2018;6;9
233;2433;W;Heavy items;200;15;110,0216;9;Friday;2;FEBRUARY;2018;12;2;2;2018;3;6
234;2433;W;Heavy items;120;15;110,0216;9;Friday;2;FEBRUARY;2018;9;6;2;2018;0;6
235;3150;V;Dialysis;150;5;59,576;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;3
10;3150;V;Dialysis;100;5;59,576;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;3
135;1600;V;Dialysis;4000;12;69,808;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
21;1600;V;Dialysis;7000;12;69,808;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
236;499;N;Nutritional;1824;8;154,9403;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
237;62;W;Heavy items;100;16;215,3907;9;Friday;2;FEBRUARY;2018;14;4;2;2018;5;6
238;2260;D;Diagnostic;200;68;148,4001;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;3
238;2260;D;Diagnostic;2400;68;148,4001;12;Monday;2;FEBRUARY;2018;13;3;2;2018;1;3
239;2506;X; Toxic;768;29;118,7469;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
239;2506;X; Toxic;288;29;118,7469;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
239;2506;X; Toxic;1584;29;118,7469;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
239;2506;X; Toxic;576;29;118,7469;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
145;5023;N;Nutritional;2400;52;430,3533;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;2
240;1634;Y;Narcotic;100;57;155,0167;5;Monday;2;FEBRUARY;2018;14;4;2;2018;9;11
188;1741;D;Diagnostic;500;39;115,2781;25;Thursday;1;JANUARY;2018;14;4;2;2018;20;22
241;1741;D;Diagnostic;500;39;115,2781;2;Friday;2;FEBRUARY;2018;14;4;2;2018;12;14
242;1741;D;Diagnostic;600;39;115,2781;2;Friday;2;FEBRUARY;2018;14;4;2;2018;12;14
242;1741;D;Diagnostic;400;39;115,2781;2;Friday;2;FEBRUARY;2018;14;4;2;2018;12;14
198;1741;D;Diagnostic;3000;39;115,2781;5;Monday;2;FEBRUARY;2018;14;4;2;2018;9;11
188;1741;D;Diagnostic;3000;39;115,2781;6;Tuesday;2;FEBRUARY;2018;14;4;2;2018;8;10
188;1741;D;Diagnostic;500;39;115,2781;6;Tuesday;2;FEBRUARY;2018;14;4;2;2018;8;10
243;1741;D;Diagnostic;500;39;115,2781;6;Tuesday;2;FEBRUARY;2018;14;4;2;2018;8;10
188;1741;D;Diagnostic;500;39;115,2781;9;Friday;2;FEBRUARY;2018;14;4;2;2018;5;7
188;1741;D;Diagnostic;500;39;115,2781;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;4
244;3357;N;Nutritional;168;6;71,4237;23;Tuesday;1;JANUARY;2018;12;2;2;2018;20;24
181;3357;N;Nutritional;156;6;71,4237;29;Monday;1;JANUARY;2018;12;2;2;2018;14;18
245;2506;X; Toxic;480;29;118,7469;12;Monday;2;FEBRUARY;2018;15;5;2;2018;3;4
245;2506;X; Toxic;468;29;118,7469;12;Monday;2;FEBRUARY;2018;15;5;2;2018;3;4
246;2506;X; Toxic;312;29;118,7469;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
246;2506;X; Toxic;408;29;118,7469;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
246;2506;X; Toxic;1056;29;118,7469;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
246;2506;X; Toxic;336;29;118,7469;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
246;2506;X; Toxic;1584;29;118,7469;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
247;5331;P;Prostatic;216;69;497,8452;15;Thursday;2;FEBRUARY;2018;15;5;2;2018;0;1
6;3317;V;Dialysis;450;4;426,1771;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
248;4491;X; Toxic;5640;28;140,8797;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;2
249;5644;N;Nutritional;1200;47;269,8687;14;Wednesday;2;FEBRUARY;2018;14;4;2;2018;0;5
85;1973;X; Toxic;360;41;146,9018;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;6
85;1973;X; Toxic;144;41;146,9018;13;Tuesday;2;FEBRUARY;2018;14;4;2;2018;1;6
250;2929;A;Antiblastic/tumoral;128;43;148,4001;15;Thursday;2;FEBRUARY;2018;15;5;2;2018;0;4
251;3361;N;Nutritional;300;62;231,7867;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;5
251;3361;N;Nutritional;900;62;231,7867;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;5
252;2479;V;Dialysis;192;14;148,9924;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;5
252;2479;V;Dialysis;120;14;148,9924;14;Wednesday;2;FEBRUARY;2018;15;5;2;2018;1;5
253;1837;V;Dialysis;140;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
254;1837;V;Dialysis;100;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
253;1837;V;Dialysis;320;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
255;1837;V;Dialysis;216;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
253;1837;V;Dialysis;240;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
256;1837;V;Dialysis;360;1;245,0108;12;Monday;2;FEBRUARY;2018;14;4;2;2018;2;8
257;1837;W;Heavy items;100;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
91;1837;W;Heavy items;280;1;245,0108;16;Friday;2;FEBRUARY;2018;19;2;2;2018;3;4
258;1837;W;Heavy items;400;1;245,0108;16;Friday;2;FEBRUARY;2018;19;2;2;2018;3;4
259;1837;W;Heavy items;240;1;245,0108;16;Friday;2;FEBRUARY;2018;19;2;2;2018;3;4
259;1837;W;Heavy items;400;1;245,0108;16;Friday;2;FEBRUARY;2018;19;2;2;2018;3;4
95;1837;W;Heavy items;600;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
94;1837;W;Heavy items;500;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
260;1837;W;Heavy items;200;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
95;1837;W;Heavy items;240;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
95;1837;W;Heavy items;360;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
95;1837;W;Heavy items;400;1;245,0108;13;Tuesday;2;FEBRUARY;2018;15;5;2;2018;2;7
73;2820;X; Toxic;135;36;147,9154;30;Tuesday;1;JANUARY;2018;15;5;2;2018;16;21
73;2820;X; Toxic;270;36;147,9154;30;Tuesday;1;JANUARY;2018;15;5;2;2018;16;21
88;2820;D;Diagnostic;2000;36;147,9154;30;Tuesday;1;JANUARY;2018;15;5;2;2018;16;21
151;547;P;Prostatic;100;55;345,1235;8;Thursday;2;FEBRUARY;2018;19;2;2;2018;11;12
261;499;N;Nutritional;816;8;154,9403;20;Tuesday;2;FEBRUARY;2018;20;3;2;2018;0;1
102;3006;A;Antiblastic/tumoral;200;9;155,6913;19;Monday;2;FEBRUARY;2018;19;2;2;2018;0;2
63;2547;N;Nutritional;1200;22;174,2818;20;Tuesday;2;FEBRUARY;2018;20;3;2;2018;0;1
245;2506;X; Toxic;480;29;118,7469;14;Wednesday;2;FEBRUARY;2018;20;3;2;2018;6;7
262;6146;D;Diagnostic;960;70;146,6506;19;Monday;2;FEBRUARY;2018;20;3;2;2018;1;2
20;2015;A;Antiblastic/tumoral;980;11;149,3641;20;Tuesday;2;FEBRUARY;2018;20;3;2;2018;0;2
263;1535;X; Toxic;244;65;220,3941;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;2
264;1573;W;Heavy items;200;33;159,4121;16;Friday;2;FEBRUARY;2018;20;3;2;2018;4;6
265;661;X; Toxic;192;42;187,9879;2;Friday;2;FEBRUARY;2018;20;3;2;2018;18;20
87;661;X; Toxic;120;42;187,9879;20;Tuesday;2;FEBRUARY;2018;20;3;2;2018;0;2
266;2820;X; Toxic;3120;36;147,9154;12;Monday;2;FEBRUARY;2018;20;3;2;2018;8;10
266;2820;X; Toxic;1200;36;147,9154;12;Monday;2;FEBRUARY;2018;20;3;2;2018;8;10
267;2815;D;Diagnostic;3000;71;146,8649;15;Thursday;2;FEBRUARY;2018;21;4;2;2018;6;7
268;3006;A;Antiblastic/tumoral;120;9;155,6913;20;Tuesday;2;FEBRUARY;2018;20;3;2;2018;0;2
269;2134;V;Dialysis;360;59;164,4091;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;2
270;3811;A;Antiblastic/tumoral;120;72;152,9914;21;Wednesday;2;FEBRUARY;2018;21;4;2;2018;0;1
110;5176;A;Antiblastic/tumoral;1000;73;154,4932;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;2
271;3966;D;Diagnostic;100;74;453,2656;15;Thursday;2;FEBRUARY;2018;20;3;2;2018;5;8
272;5644;N;Nutritional;2304;47;269,8687;6;Tuesday;2;FEBRUARY;2018;20;3;2;2018;14;17
272;5644;N;Nutritional;1056;47;269,8687;6;Tuesday;2;FEBRUARY;2018;20;3;2;2018;14;17
60;4491;X; Toxic;700;28;140,8797;21;Wednesday;2;FEBRUARY;2018;22;5;2;2018;1;2
48;3317;V;Dialysis;210;4;426,1771;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;3
214;2015;A;Antiblastic/tumoral;200;11;149,3641;23;Friday;2;FEBRUARY;2018;23;6;2;2018;0;3
213;1741;D;Diagnostic;4500;39;115,2781;7;Wednesday;2;FEBRUARY;2018;21;4;2;2018;14;19
78;1741;D;Diagnostic;2000;39;115,2781;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;6
273;1741;D;Diagnostic;3200;39;115,2781;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;6
274;1741;D;Diagnostic;3500;39;115,2781;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;6
275;1741;D;Diagnostic;4500;39;115,2781;19;Monday;2;FEBRUARY;2018;22;5;2;2018;3;7
169;3150;V;Dialysis;304;5;59,576;21;Wednesday;2;FEBRUARY;2018;22;5;2;2018;1;5
276;2689;D;Diagnostic;1200;21;320,0544;19;Monday;2;FEBRUARY;2018;26;2;2;2018;7;7
277;2689;D;Diagnostic;7200;21;320,0544;7;Wednesday;2;FEBRUARY;2018;23;6;2;2018;16;19
278;3687;N;Nutritional;2000;2;452,7476;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;6
279;3687;N;Nutritional;180;2;452,7476;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;6
71;3687;N;Nutritional;2000;2;452,7476;20;Tuesday;2;FEBRUARY;2018;21;4;2;2018;1;6
280;3006;A;Antiblastic/tumoral;120;9;155,6913;21;Wednesday;2;FEBRUARY;2018;21;4;2;2018;0;5
281;3006;A;Antiblastic/tumoral;1380;9;155,6913;22;Thursday;2;FEBRUARY;2018;22;5;2;2018;0;4
282;2506;X; Toxic;600;29;118,7469;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;6
282;2506;X; Toxic;396;29;118,7469;20;Tuesday;2;FEBRUARY;2018;22;5;2;2018;2;6
283;1837;V;Dialysis;990;1;245,0108;22;Thursday;2;FEBRUARY;2018;24;7;2;2018;2;5
284;1837;V;Dialysis;264;1;245,0108;22;Thursday;2;FEBRUARY;2018;24;7;2;2018;2;5
285;1837;V;Dialysis;234;1;245,0108;22;Thursday;2;FEBRUARY;2018;24;7;2;2018;2;5
285;1837;V;Dialysis;216;1;245,0108;22;Thursday;2;FEBRUARY;2018;24;7;2;2018;2;5
286;1837;W;Heavy items;660;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
286;1837;W;Heavy items;800;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
9;1837;V;Dialysis;100;1;245,0108;20;Tuesday;2;FEBRUARY;2018;24;7;2;2018;4;7
142;1837;V;Dialysis;120;1;245,0108;20;Tuesday;2;FEBRUARY;2018;24;7;2;2018;4;7
286;1837;W;Heavy items;280;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
89;1837;W;Heavy items;540;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
89;1837;W;Heavy items;1260;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
89;1837;W;Heavy items;360;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
173;1837;W;Heavy items;500;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
89;1837;W;Heavy items;840;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
93;1837;W;Heavy items;168;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
93;1837;W;Heavy items;294;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
93;1837;W;Heavy items;126;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
287;1837;W;Heavy items;168;1;245,0108;19;Monday;2;FEBRUARY;2018;24;7;2;2018;5;8
288;1837;V;Dialysis;100;1;245,0108;22;Thursday;2;FEBRUARY;2018;24;7;2;2018;2;5
289;1837;D;Diagnostic;1000;1;245,0108;23;Friday;2;FEBRUARY;2018;24;7;2;2018;1;4
174;1837;W;Heavy items;270;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
207;1837;W;Heavy items;975;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
1;1837;W;Heavy items;500;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
172;1837;W;Heavy items;100;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
290;1837;W;Heavy items;192;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
172;1837;W;Heavy items;380;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
98;1837;W;Heavy items;200;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
290;1837;W;Heavy items;144;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
174;1837;W;Heavy items;630;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
172;1837;W;Heavy items;600;1;245,0108;26;Monday;2;FEBRUARY;2018;26;2;2;2018;0;1
